RandomNamePart/name_part/=RE2_Commercedisplay_name|Commerce
RandomNamePart/name_part/=RE2_Storesdisplay_name|Stores
RandomNamePart/name_part/=RE2_Distributorsdisplay_name|Distributors
RandomNamePart/name_part/=RE2_Goodsdisplay_name|Goods
RandomNamePart/name_part/=SE1_Protectiondisplay_name|Protection
RandomNamePart/name_part/=SE1_Certificatedisplay_name|Certificate
RandomNamePart/name_part/=SE1_Assurancedisplay_name|Assurance
RandomNamePart/name_part/=SE1_Juridicdisplay_name|Juridic
RandomNamePart/name_part/=SE1_Lawdisplay_name|Law
RandomNamePart/name_part/=SE1_Gardadisplay_name|Garda
RandomNamePart/name_part/=SE1_Gendarmedisplay_name|Gendarme
RandomNamePart/name_part/=SE1_Patroldisplay_name|Patrol
RandomNamePart/name_part/=SE2_Judiciarydisplay_name|Judiciary
RandomNamePart/name_part/=SE2_Justicedisplay_name|Justice
RandomNamePart/name_part/=SE2_Constabularydisplay_name|Constabulary
RandomNamePart/name_part/=SE2_Patrolsdisplay_name|Patrols
RandomNamePart/name_part/=SH1_Violetdisplay_name|Violet
RandomNamePart/name_part/=SH1_Mercifuldisplay_name|Merciful
RandomNamePart/name_part/=SH1_Premiumdisplay_name|Premium
RandomNamePart/name_part/=SH1_Acceptabledisplay_name|Acceptable
RandomNamePart/name_part/=SH1_Superbdisplay_name|Superb
RandomNamePart/name_part/=SH1_Pleasantdisplay_name|Pleasant
RandomNamePart/name_part/=SH1_Quickestdisplay_name|Quickest
RandomNamePart/name_part/=SH1_Honorabledisplay_name|Honorable
RandomNamePart/name_part/=SH1_Beautifuldisplay_name|Beautiful
RandomNamePart/name_part/=SH1_Alertdisplay_name|Alert
RandomNamePart/name_part/=SH1_Firstdisplay_name|First
RandomNamePart/name_part/=SH1_Toweringdisplay_name|Towering
RandomNamePart/name_part/=SH1_Severedisplay_name|Severe
RandomNamePart/name_part/=SH1_Colorfuldisplay_name|Colorful
RandomNamePart/name_part/=SH1_Markeddisplay_name|Marked
RandomNamePart/name_part/=SH1_Melodicdisplay_name|Melodic
RandomNamePart/name_part/=SH1_Attractivedisplay_name|Attractive
RandomNamePart/name_part/=SH1_Educateddisplay_name|Educated
RandomNamePart/name_part/=SH1_Accuratedisplay_name|Accurate
RandomNamePart/name_part/=SH1_Marvelousdisplay_name|Marvelous
RandomNamePart/name_part/=SH1_Formerdisplay_name|Former
RandomNamePart/name_part/=SH1_Youngdisplay_name|Young
RandomNamePart/name_part/=SH1_Helpfuldisplay_name|Helpful
RandomNamePart/name_part/=SH1_Impressivedisplay_name|Impressive
RandomNamePart/name_part/=SH1_Relevantdisplay_name|Relevant
RandomNamePart/name_part/=SH1_Availabledisplay_name|Available
RandomNamePart/name_part/=SH1_Assorteddisplay_name|Assorted
RandomNamePart/name_part/=SH1_Futuristicdisplay_name|Futuristic
RandomNamePart/name_part/=SH1_Seconddisplay_name|Second
RandomNamePart/name_part/=SH1_Periodicdisplay_name|Periodic
RandomNamePart/name_part/=SH1_Legaldisplay_name|Legal
RandomNamePart/name_part/=SH1_Carefuldisplay_name|Careful
RandomNamePart/name_part/=SH1_Reflectivedisplay_name|Reflective
RandomNamePart/name_part/=SH1_Victoriousdisplay_name|Victorious
RandomNamePart/name_part/=SH1_Confidentdisplay_name|Confident
RandomNamePart/name_part/=SH1_Cultureddisplay_name|Cultured
RandomNamePart/name_part/=SH1_Commondisplay_name|Common
RandomNamePart/name_part/=SH1_Rebeldisplay_name|Rebel
RandomNamePart/name_part/=SH1_Aviandisplay_name|Avian
RandomNamePart/name_part/=SH1_Touristdisplay_name|Tourist
RandomNamePart/name_part/=SH1_Faithfuldisplay_name|Faithful
RandomNamePart/name_part/=SH1_Precisiondisplay_name|Precision
RandomNamePart/name_part/=SH1_Blanddisplay_name|Bland
RandomNamePart/name_part/=SH1_5Hourdisplay_name|5 Hour
RandomNamePart/name_part/=SH1_Reliabledisplay_name|Reliable
RandomNamePart/name_part/=SH1_Discountdisplay_name|Discount
RandomNamePart/name_part/=SH1_Trusteddisplay_name|Trusted
RandomNamePart/name_part/=SH1_Agiledisplay_name|Agile
RandomNamePart/name_part/=SH1_Instantdisplay_name|Instant
RandomNamePart/name_part/=SH1_Valuedisplay_name|Value
RandomNamePart/name_part/=SH1_Tacticaldisplay_name|Tactical
RandomNamePart/name_part/=SH1_Gothicdisplay_name|Gothic
RandomNamePart/name_part/=SH1_BleedingEdgedisplay_name|Bleeding Edge
RandomNamePart/name_part/=SH1_Omnidisplay_name|Omni
RandomNamePart/name_part/=SH1_Budgetdisplay_name|Budget
RandomNamePart/name_part/=SH1_Limiteddisplay_name|Limited
RandomNamePart/name_part/=SH1_Megadisplay_name|Mega
RandomNamePart/name_part/=SH2_Meatsdisplay_name|Meats
RandomNamePart/name_part/=SH2_Artdisplay_name|Art
RandomNamePart/name_part/=SH2_Maintenancedisplay_name|Maintenance
RandomNamePart/name_part/=SH2_Holdingsdisplay_name|Holdings
RandomNamePart/name_part/=SH2_Naturedisplay_name|Nature
RandomNamePart/name_part/=SH2_Mechanicsdisplay_name|Mechanics
RandomNamePart/name_part/=SH2_Performancedisplay_name|Performance
RandomNamePart/name_part/=SH2_Engineeringdisplay_name|Engineering
RandomNamePart/name_part/=SH2_Celebrationdisplay_name|Celebration
RandomNamePart/name_part/=SH2_Marketingdisplay_name|Marketing
RandomNamePart/name_part/=SH2_Grocerydisplay_name|Grocery
RandomNamePart/name_part/=SH2_Propertydisplay_name|Property
RandomNamePart/name_part/=SH2_Videodisplay_name|Video
RandomNamePart/name_part/=SH2_Republicdisplay_name|Republic
RandomNamePart/name_part/=SH2_Assistancedisplay_name|Assistance
RandomNamePart/name_part/=SH2_Transportationdisplay_name|Transportation
RandomNamePart/name_part/=SH2_Advisorsdisplay_name|Advisors
RandomNamePart/name_part/=SH2_Developmentdisplay_name|Development
RandomNamePart/name_part/=SH2_Analyticsdisplay_name|Analytics
RandomNamePart/name_part/=SH2_Initiativedisplay_name|Initiative
RandomNamePart/name_part/=SH2_Deliveriesdisplay_name|Deliveries
RandomNamePart/name_part/=SH2_Booksdisplay_name|Books
RandomNamePart/name_part/=SH2_Dairydisplay_name|Dairy
RandomNamePart/name_part/=SH2_Suppliesdisplay_name|Supplies
RandomNamePart/name_part/=SH2_Graindisplay_name|Grain
RandomNamePart/name_part/=SH2_Shelvingdisplay_name|Shelving
RandomNamePart/name_part/=SH2_Assetsdisplay_name|Assets
RandomNamePart/name_part/=SH2_BakedGoodsdisplay_name|Baked Goods
RandomNamePart/name_part/=SH2_Testingdisplay_name|Testing
RandomNamePart/name_part/=SH2_Dentaldisplay_name|Dental
RandomNamePart/name_part/=SH2_Softwaredisplay_name|Software
RandomNamePart/name_part/=SH2_Hardwaredisplay_name|Hardware
RandomNamePart/name_part/=SH2_Metalworkingdisplay_name|Metalworking
RandomNamePart/name_part/=SH2_PestControldisplay_name|Pest Control
RandomNamePart/name_part/=SH2_Refiningdisplay_name|Refining
RandomNamePart/name_part/=SH2_Consultingdisplay_name|Consulting
RandomNamePart/name_part/=SH2_Loansdisplay_name|Loans
RandomNamePart/name_part/=SH2_Electronicsdisplay_name|Electronics
RandomNamePart/name_part/=SH2_Bondsdisplay_name|Bonds
RandomNamePart/name_part/=SH2_Pawndisplay_name|Pawn
RandomNamePart/name_part/=SH2_Securitiesdisplay_name|Securities
RandomNamePart/name_part/=SH2_Holographydisplay_name|Holography
RandomNamePart/name_part/=SH2_Solutionsdisplay_name|Solutions
RandomNamePart/name_part/=SH2_Fitnessdisplay_name|Fitness
RandomNamePart/name_part/=SH2_Clothiersdisplay_name|Clothiers
RandomNamePart/name_part/=SH2_Outfittersdisplay_name|Outfitters
RandomNamePart/name_part/=SH2_Automationdisplay_name|Automation
RandomNamePart/name_part/=SH2_Roboticsdisplay_name|Robotics
RandomNamePart/name_part/=SH2_Logisticsdisplay_name|Logistics
RandomNamePart/name_part/=SH2_Processingdisplay_name|Processing
RandomNamePart/name_part/=SH2_Strategiesdisplay_name|Strategies
RandomNamePart/name_part/=SH2_Accountingdisplay_name|Accounting
RandomNamePart/name_part/=SH2_Planningdisplay_name|Planning
RandomNamePart/name_part/=SH2_Printingdisplay_name|Printing
RandomNamePart/name_part/=SH2_Liquidatorsdisplay_name|Liquidators
RandomNamePart/name_part/=SH2_Repairsdisplay_name|Repairs
RandomNamePart/name_part/=TE1_Sciencedisplay_name|Science
RandomNamePart/name_part/=TE1_Designdisplay_name|Design
RandomNamePart/name_part/=TE1_Technicaldisplay_name|Technical
RandomNamePart/name_part/=TE1_Cyberdisplay_name|Cyber
RandomNamePart/name_part/=TE1_RnDdisplay_name|R&D
RandomNamePart/name_part/=TE2_Computingdisplay_name|Computing
RandomNamePart/name_part/=TC1_Satellitedisplay_name|Satellite
RandomNamePart/name_part/=TC1_Telecomdisplay_name|Telecom
RandomNamePart/name_part/=TC1_Fibredisplay_name|Fibre
RandomNamePart/name_part/=TC1_Communicationdisplay_name|Communication
RandomNamePart/name_part/=TC1_Telcodisplay_name|Telco
RandomNamePart/name_part/=TC1_Radiodisplay_name|Radio
RandomNamePart/name_part/=TC1_Digitaldisplay_name|Digital
RandomNamePart/name_part/=TC1_Analogdisplay_name|Analog
RandomNamePart/name_part/=TC1_Cabledisplay_name|Cable
RandomNamePart/name_part/=TC1_Spectrumdisplay_name|Spectrum
RandomNamePart/name_part/=TC1_Linedisplay_name|Line
RandomNamePart/name_part/=TC1_Downlinkdisplay_name|Downlink
RandomNamePart/name_part/=TC1_Bitratedisplay_name|Bitrate
RandomNamePart/name_part/=TC2_Connectivitydisplay_name|Connectivity
RandomNamePart/name_part/=TC2_Connectionsdisplay_name|Connections
RandomNamePart/name_part/=TC2_Telemetrydisplay_name|Telemetry
RandomNamePart/name_part/=TC2_Telematicsdisplay_name|Telematics
RandomNamePart/name_part/=TC2_Informaticsdisplay_name|Informatics
Setting/setting/=EnableSounddisplay_name|Sound
Setting/setting/=EnableSounddescription|If disabled, no sound effects play.
Setting/setting/=EnableMusicdescription|If disabled, no music plays.
Setting/setting/=EnableVoicedisplay_name|Voice
Setting/setting/=EnableVoicedescription|If disabled, no spoken voice audio plays.
Setting/setting/=MasterVolumedisplay_name|Master Volume
Setting/setting/=MasterVolumedescription|Volume of all sound in general, music and sound effects and so on.  Adjusting this keeps the relative volumes of sub-channels as they are.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=MusicVolumedisplay_name|Music Volume
Setting/setting/=MusicVolumedescription|Volume of the music, relative to all non-music sound.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=SoundVolumedisplay_name|Sound Volume
Setting/setting/=SoundVolumedescription|Volume of all sound effects in general, relative to the music.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=WorldSoundVolumedisplay_name|World Sound Volume
Setting/setting/=WorldSoundVolumedescription|Volume of the sounds of the noises of the world, relative to the interface and music/ambience.  Adjusting this keeps the relative volumes of sub-channels as they are.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=BigSoundsVolumedisplay_name|Big Sounds Volume
Setting/setting/=BigSoundsVolumedescription|Large sudden sounds, which cause the music or ambience to duck a bit.  Notable explosions, death cries, sounds of ominous intent, etc.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=MassiveSoundsVolumedisplay_name|Massive Sounds Volume
Setting/setting/=MassiveSoundsVolumedescription|Truly giant sounds, which quiet almost everything else and arrest your attention on whatever is going on here.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=MagicVolumedisplay_name|Magic Volume
Setting/setting/=MagicVolumedescription|Volume of magic spells, primarily during combat but also outside of combat when relevant.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=PhysicalWeaponsVolumedisplay_name|Physical Weapons Volume
Setting/setting/=PhysicalWeaponsVolumedescription|Volume of the sound of physical weapon strikes (including creature physical attacks).  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=ConstructionVolumedisplay_name|Construction Volume
Setting/setting/=ConstructionVolumedescription|Volume of the sounds of construction, at your bases or otherwise.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=EnvironmentEffectsVolumedisplay_name|Environment Effects Volume
Setting/setting/=EnvironmentEffectsVolumedescription|Volume of environmental sounds with a specific source (water falling, fires crackling, etc).  Does not include general ambience like wind rustling in trees.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=CharacterFoleyVolumedisplay_name|Character Foley Volume
Setting/setting/=CharacterFoleyVolumedescription|Volume of sounds made by characters (footsteps, armor jingle, etc).  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=OtherWorldSoundsVolumedisplay_name|Other World Sounds Volume
Setting/setting/=OtherWorldSoundsVolumedescription|Volume of other miscellaneous sounds that happen in the world and don't fit into another category.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=VoiceAndInterfaceMasterVolumedisplay_name|Voice And Interface Parent Volume
Setting/setting/=VoiceAndInterfaceMasterVolumedescription|Volume of all non-world sound effects in general, relative to the world sound effects.  Adjusting this keeps the relative volumes of sub-channels as they are.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=InterfaceVolumedisplay_name|Interface Volume
Setting/setting/=InterfaceVolumedescription|Volume of click sound effects and other interface feedback.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=VoiceRoutineVolumedisplay_name|Voice Volume (Routine)
Setting/setting/=VoiceRoutineVolumedescription|Volume of normal voices of characters.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=VoiceLargeVolumedisplay_name|Voice Volume (Large)
Setting/setting/=VoiceLargeVolumedescription|Volume of voices that are large and extra intimidating.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.
Setting/setting/=AlertVolumedisplay_name|Alert Volume
Setting/setting/=AlertVolumedescription|Volume of voice and nonverbal alerts of high importance.  Can range from 0 to 200.  This is relative to its starting value in the mixer, so the default is always 100.  Default is louder than average.
Setting/setting/=Camera_lastDepthOfFieldEnableddisplay_name|Main Camera: Depth Of Field Enabled
Setting/setting/=Camera_lastDepthOfFieldEnableddescription|If you dislike the depth of field visual effect during normal gameplay, you can turn it off.
Setting/setting/=Camera_depthOfFieldAutofocusDistanceShiftdisplay_name|Main DOF: Autofocus Distance Offset
Setting/setting/=Camera_depthOfFieldAutofocusDistanceShiftdescription|If you would like for the autofocus of the depth of field to skew higher or lower, then you can adjust this positive or negative.  The default of 0 means no offset.
Setting/setting/=Camera_depthOfFieldDownsamplingdisplay_name|Main DOF: Downsampling
Setting/setting/=Camera_depthOfFieldDownsamplingdescription|With downsampling above 1, you'll get better performance, but progressively worse image quality (mainly edges not lining up correctly).  With a downsampling of 1, no downsampling is done.
			 
Defaults to 2 on the main camera.
Setting/setting/=Camera_depthOfFieldMaxSamplesdisplay_name|Main DOF: Max Samples
Setting/setting/=Camera_depthOfFieldMaxSamplesdescription|More samples leads to a higher quality visual effect, but at the cost of performance.
			 
Defaults to 4 on the main camera.
Setting/setting/=Camera_depthOfFieldImageSensorHeightdisplay_name|Main DOF: Image Sensor Height
Setting/setting/=Camera_depthOfFieldImageSensorHeightdescription|How high is the simulated image sensor?  No impact on performance, but impacts how the camera effect behaves.  Default is 24.
Setting/setting/=Camera_depthOfFieldFStopdisplay_name|Main DOF: F-Stop
Setting/setting/=Camera_depthOfFieldFStopdescription|What is the f-stop of the simulated camera lens?  The f-stop of camera is fractional, so this is the denominator of that fraction.  If you choose 2.6, then that would be an f-stop of 1/2.6 for photographers.
			 
The smaller the number, the shallower the depth of field (the smaller the amount of the image that will be in focus, and the more dramatic the background focus), while the larger the number, the wider the focus.

In the normal camera mode, we use a default of 7, which is not on the wider end, making blur far less dramatic than in photo mode.
Setting/setting/=Camera_depthOfFieldFocalLengthRealdisplay_name|Main DOF: Focal Length
Setting/setting/=Camera_depthOfFieldFocalLengthRealdescription|What is the focal length of the simulated camera lens?  The focal length of the lens is the distance between the lens and the image sensor when the subject is in focus, in millimeters.
			 
This affects the magnification of the scene, for depth of field purposes.  The default of 24mm keeps most of the image crisp in the regular mode, but also fairly flat.
Setting/setting/=Camera_depthOfFieldForegroundDistancedisplay_name|Main DOF: Foreground Distance
Setting/setting/=Camera_depthOfFieldForegroundDistancedescription|This has no analogue in physical cameras.  This specifies how close to the camera foreground blur should kick in.  The default of 0.25 leads to a 'small world' visual effect, since we are simulating everything at 1/10th normal scale.
			 
To get something that seems more like normal scale, reduce this number, potentially as low as 0.025.
Setting/setting/=Camera_depthOfFieldBokehThresholddisplay_name|Main DOF: Bokeh Threshold
Setting/setting/=Camera_depthOfFieldBokehThresholddescription|At what level of light do we start seeing bokeh, or visual artifacts from out of focus elements?  The default of 1 will only show it for very bright objects, mostly lights.
Setting/setting/=Camera_depthOfFieldBokehIntensitydisplay_name|Main DOF: Bokeh Intensity
Setting/setting/=Camera_depthOfFieldBokehIntensitydescription|How visually intense are the bokeh artifacts?  The default of 2 is likely fine unless you want really specific visual effects.
Setting/setting/=PhotoMode_depthOfFieldAutofocusDistanceShiftdisplay_name|Photo Mode DOF: Autofocus Distance Offset
Setting/setting/=PhotoMode_depthOfFieldDownsamplingdisplay_name|Photo Mode DOF: Downsampling
Setting/setting/=PhotoMode_depthOfFieldDownsamplingdescription|With downsampling above 1, you'll get better performance, but progressively worse image quality (mainly edges not lining up correctly).  With a downsampling of 1, no downsampling is done.
			 
Defaults to 1 on the photo mode camera.
Setting/setting/=PhotoMode_depthOfFieldMaxSamplesdisplay_name|Photo Mode DOF: Max Samples
Setting/setting/=PhotoMode_depthOfFieldMaxSamplesdescription|More samples leads to a higher quality visual effect, but at the cost of performance.
			 
Defaults to 8 on the photo mode camera.
Setting/setting/=PhotoMode_depthOfFieldImageSensorHeightdisplay_name|Photo Mode DOF: Image Sensor Height
Setting/setting/=PhotoMode_depthOfFieldFStopdisplay_name|Photo Mode DOF: F-Stop
Setting/setting/=PhotoMode_depthOfFieldFStopdescription|What is the f-stop of the simulated camera lens?  The f-stop of camera is fractional, so this is the denominator of that fraction.  If you choose 2.6, then that would be an f-stop of 1/2.6 for photographers.
			 
The smaller the number, the shallower the depth of field (the smaller the amount of the image that will be in focus, and the more dramatic the background focus), while the larger the number, the wider the focus.
